Processing ../cross-thread/data/NVIDIA_A100-SXM4-40GB_metrics.json...
Area: cross-node, Device: A100, Pairs: 8->32, Avg Speedup: 1.12, Std: 0.86
Area: cross-node, Device: A100, Pairs: 8->64, Avg Speedup: 1.50, Std: 1.48
Area: cross-node, Device: A100, Pairs: 8->128, Avg Speedup: 1.80, Std: 2.04
Area: cross-node, Device: A100, Pairs: 8->256, Avg Speedup: 1.97, Std: 2.44
Area: cross-node, Device: A100, Pairs: 8->512, Avg Speedup: 1.92, Std: 2.51
Area: cross-node, Device: A100, Pairs: 16->32, Avg Speedup: 0.95, Std: 0.44
Area: cross-node, Device: A100, Pairs: 16->64, Avg Speedup: 1.13, Std: 0.95
Area: cross-node, Device: A100, Pairs: 16->128, Avg Speedup: 1.30, Std: 1.38
Area: cross-node, Device: A100, Pairs: 16->256, Avg Speedup: 1.41, Std: 1.69
Area: cross-node, Device: A100, Pairs: 16->512, Avg Speedup: 1.36, Std: 1.75
Area: cross-node, Device: A100, Pairs: 32->64, Avg Speedup: 0.97, Std: 0.51
Area: cross-node, Device: A100, Pairs: 32->128, Avg Speedup: 0.99, Std: 0.86
Area: cross-node, Device: A100, Pairs: 32->256, Avg Speedup: 1.01, Std: 1.11
Area: cross-node, Device: A100, Pairs: 32->512, Avg Speedup: 0.96, Std: 1.18
Area: cross-node, Device: A100, Pairs: 64->128, Avg Speedup: 0.82, Std: 0.37
Area: cross-node, Device: A100, Pairs: 64->256, Avg Speedup: 0.73, Std: 0.59
Area: cross-node, Device: A100, Pairs: 64->512, Avg Speedup: 0.63, Std: 0.66
Area: cross-node, Device: A100, Pairs: 128->256, Avg Speedup: 0.74, Std: 0.30
Area: cross-node, Device: A100, Pairs: 128->512, Avg Speedup: 0.57, Std: 0.42
Area: cross-node, Device: A100, Pairs: 256->512, Avg Speedup: 0.67, Std: 0.23

Saved pair speedup data to data/pair_speedup/A100_areas_[1, 2, 3, 4, 5].json
